id,cliente_id,valor,data_transacao
3522,211,-2.0,2021-05-20T18:02:32.000-03:00
3521,211,-2.0,2021-05-20T17:54:25.000-03:00
3520,211,-2.0,2021-05-20T17:39:37.000-03:00
3519,660,-2.0,2021-05-20T15:41:08.000-03:00
3518,211,-2.0,2021-05-20T14:55:55.000-03:00
3517,211,-2.0,2021-05-20T14:43:51.000-03:00
3515,370,-5.0,2021-05-20T13:51:41.000-03:00
3514,211,-2.0,2021-05-19T22:03:36.000-03:00
3513,211,-2.0,2021-05-19T20:53:24.000-03:00
3512,211,-5.0,2021-05-19T20:39:41.000-03:00
3511,211,-2.0,2021-05-19T19:44:09.000-03:00
3510,211,-2.0,2021-05-19T19:34:47.000-03:00
3509,211,-2.0,2021-05-19T17:50:58.000-03:00
3508,211,-2.0,2021-05-19T17:40:57.000-03:00
3507,211,-2.0,2021-05-19T17:36:52.000-03:00
3506,211,-2.0,2021-05-19T17:20:43.000-03:00
3505,211,-2.0,2021-05-19T15:48:29.000-03:00
3504,211,-2.0,2021-05-19T15:46:15.000-03:00
3503,370,-5.0,2021-05-19T01:06:44.000-03:00
3502,211,-264.0,2021-05-18T23:43:03.000-03:00
3500,211,-2.0,2021-05-18T19:23:17.000-03:00
3499,211,-2.0,2021-05-18T19:13:46.000-03:00
3498,211,-3.0,2021-05-18T19:00:11.000-03:00
3497,74,-2.0,2021-05-18T19:00:01.000-03:00
3496,211,-2.0,2021-05-18T18:43:31.000-03:00
3495,211,-2.0,2021-05-18T18:41:37.000-03:00
3494,211,-2.0,2021-05-18T18:34:28.000-03:00
3493,211,-2.0,2021-05-18T18:27:53.000-03:00
3492,211,-2.0,2021-05-18T18:25:40.000-03:00
3491,211,-2.0,2021-05-18T18:22:07.000-03:00
3490,211,-2.0,2021-05-18T14:11:19.000-03:00
3489,211,-2.0,2021-05-18T14:08:44.000-03:00
3488,211,-2.0,2021-05-18T13:54:55.000-03:00
3486,370,-5.0,2021-05-18T07:34:22.000-03:00
3485,370,-5.0,2021-05-16T15:52:14.000-03:00
3484,370,-10.0,2021-05-15T22:18:15.000-03:00
3482,431,-50.0,2021-05-15T17:23:49.000-03:00
3481,205,-30.0,2021-05-13T16:01:59.000-03:00
3479,651,-8.0,2021-05-10T16:10:08.000-03:00
3476,651,-2.0,2021-05-08T17:15:51.000-03:00
3475,651,-2.0,2021-05-08T16:54:22.000-03:00
3474,651,-2.0,2021-05-08T16:46:03.000-03:00
3473,651,-2.0,2021-05-08T16:44:48.000-03:00
3472,586,-2.0,2021-05-08T15:22:18.000-03:00
3471,586,-2.0,2021-05-08T15:08:29.000-03:00
3470,586,-2.0,2021-05-08T15:04:25.000-03:00
3469,586,-2.0,2021-05-08T14:58:15.000-03:00
3467,74,-2.0,2021-05-07T20:19:59.000-03:00
3466,74,-2.0,2021-05-07T20:04:56.000-03:00
3464,74,-2.0,2021-05-07T19:56:40.000-03:00
3463,586,-10.0,2021-05-07T19:49:25.000-03:00
3462,74,-2.0,2021-05-07T19:37:03.000-03:00
3461,586,-2.0,2021-05-07T19:24:24.000-03:00
3460,586,-2.0,2021-05-07T19:22:58.000-03:00
3459,586,-2.0,2021-05-07T19:20:52.000-03:00
3458,586,-2.0,2021-05-07T19:19:58.000-03:00
3457,74,-2.0,2021-05-07T18:36:10.000-03:00
3456,586,-2.0,2021-05-07T11:30:17.000-03:00
3454,205,-155.9,2021-05-04T17:32:20.000-03:00
3453,370,-5.0,2021-05-04T11:38:12.000-03:00
3452,370,-5.0,2021-05-04T10:36:27.000-03:00
3451,74,-10.0,2021-05-03T18:21:28.000-03:00
3450,370,-5.0,2021-05-03T09:42:25.000-03:00
3448,586,-2.0,2021-05-02T13:59:01.000-03:00
3447,586,-2.0,2021-05-02T13:52:10.000-03:00
3446,586,-5.0,2021-05-02T13:49:23.000-03:00
3445,586,-5.0,2021-05-02T13:39:48.000-03:00
3444,370,-5.0,2021-05-02T10:39:32.000-03:00
3443,370,-2.0,2021-05-01T02:18:00.000-03:00
3442,370,-3.0,2021-05-01T01:59:08.000-03:00
3441,370,-5.0,2021-05-01T01:45:42.000-03:00
3438,74,-2.0,2021-04-29T11:01:35.000-03:00
3437,74,-2.0,2021-04-28T11:54:04.000-03:00
3436,74,-2.0,2021-04-28T11:51:01.000-03:00
3435,586,-5.0,2021-04-27T18:25:38.000-03:00
3434,586,-5.0,2021-04-27T18:15:26.000-03:00
3432,370,-5.0,2021-04-25T08:45:40.000-03:00
3431,370,-5.0,2021-04-25T06:54:32.000-03:00
3430,370,-5.0,2021-04-25T00:36:21.000-03:00
3429,370,-5.0,2021-04-24T08:24:55.000-03:00
3427,431,-50.0,2021-04-22T11:06:21.000-03:00
3425,74,-24.0,2021-04-14T11:21:44.000-03:00
3423,74,-2.0,2021-04-14T11:17:34.000-03:00
3422,4,-3.0,2021-04-12T19:04:05.000-03:00
3421,4,-13.0,2021-04-12T18:38:06.000-03:00
3420,4,-10.0,2021-04-12T18:31:38.000-03:00
3419,4,-20.0,2021-04-12T18:19:22.000-03:00
3417,643,-5.0,2021-04-11T10:23:24.000-03:00
3416,370,-5.0,2021-04-11T09:02:29.000-03:00
3415,370,-5.0,2021-04-10T07:55:06.000-03:00
3414,370,-5.0,2021-04-09T11:12:03.000-03:00
3413,370,-5.0,2021-04-09T10:46:57.000-03:00
3411,370,-5.0,2021-04-08T21:56:48.000-03:00
3409,74,-100.0,2021-04-08T21:02:19.000-03:00
3407,74,-2.0,2021-04-08T16:55:50.000-03:00
3406,370,-5.0,2021-04-07T15:59:46.000-03:00
3405,74,-2.0,2021-04-07T15:51:37.000-03:00
3404,370,-5.0,2021-04-06T22:54:28.000-03:00
1506,431,-50.0,2020-11-23T13:45:41.000-03:00
1505,495,-1.0,2020-11-23T08:50:59.000-03:00
1503,495,-4.0,2020-11-23T08:49:19.000-03:00
1502,495,-1.0,2020-11-22T14:27:29.000-03:00
1501,495,-6.0,2020-11-22T14:24:27.000-03:00
1498,4,-1.0,2020-11-22T11:30:35.000-03:00
1495,4,-1.0,2020-11-22T11:05:42.000-03:00
1494,4,-1.0,2020-11-22T11:05:19.000-03:00
1491,74,-1.0,2020-11-22T09:41:38.000-03:00
1490,4,-1.0,2020-11-22T09:40:57.000-03:00
1489,370,-5.0,2020-11-21T20:19:41.000-03:00
1488,495,-1.0,2020-11-21T17:26:00.000-03:00
1482,370,-5.0,2020-11-19T13:33:06.000-03:00
1481,370,-5.0,2020-11-18T19:58:09.000-03:00
1478,370,-5.0,2020-11-17T17:54:31.000-03:00
1477,370,-5.0,2020-11-17T14:52:18.000-03:00
1476,370,-4.0,2020-11-17T14:33:23.000-03:00
1473,4,-1.0,2020-11-17T12:53:47.000-03:00
1472,74,-1.0,2020-11-17T12:53:16.000-03:00
1465,370,-5.0,2020-11-15T09:19:54.000-03:00
1464,495,-1.0,2020-11-14T20:38:26.000-03:00
1463,495,-1.0,2020-11-14T18:29:00.000-03:00
1462,4,-3.0,2020-11-14T10:10:21.000-03:00
1461,495,-1.0,2020-11-14T09:55:07.000-03:00
1455,74,-10.0,2020-11-13T18:24:07.000-03:00
1434,370,-5.0,2020-11-11T18:42:44.000-03:00
1433,370,-6.0,2020-11-11T18:11:17.000-03:00
1432,74,-200.0,2020-11-11T15:04:19.000-03:00
1431,74,-100.0,2020-11-11T15:04:02.000-03:00
1427,74,-10.0,2020-11-11T12:21:42.000-03:00
1426,74,-10.0,2020-11-11T12:21:16.000-03:00
1425,370,-5.0,2020-11-11T11:39:42.000-03:00
1423,431,-50.0,2020-11-11T09:03:32.000-03:00
1412,74,-30.0,2020-11-10T18:10:27.000-03:00
1411,431,-100.0,2020-11-10T18:10:18.000-03:00
1410,431,-10.0,2020-11-10T12:48:05.000-03:00
1409,495,-2.0,2020-11-07T21:49:26.000-03:00
1408,495,-1.0,2020-11-07T21:44:40.000-03:00
1406,495,-4.0,2020-11-07T18:26:07.000-03:00
1405,495,-1.0,2020-11-06T21:16:40.000-03:00
1404,495,-5.0,2020-11-06T21:11:43.000-03:00
1403,74,-100.0,2020-11-06T15:18:39.000-03:00
1402,74,-10.0,2020-11-06T15:18:14.000-03:00
1401,495,-4.0,2020-11-05T16:06:04.000-03:00
1400,495,-1.0,2020-11-04T18:59:43.000-03:00
1399,495,-2.0,2020-11-04T11:08:02.000-03:00
1398,370,-5.0,2020-11-04T00:54:31.000-03:00
1396,495,-2.0,2020-11-03T16:47:24.000-03:00
1395,495,-1.0,2020-11-03T08:52:25.000-03:00
1393,370,-5.0,2020-11-02T20:10:05.000-03:00
1392,495,-1.0,2020-11-02T14:22:10.000-03:00
1391,495,-1.0,2020-11-02T11:12:25.000-03:00
1390,495,-1.0,2020-11-02T11:00:26.000-03:00
1389,495,-1.0,2020-11-01T19:27:40.000-03:00
1388,495,-1.0,2020-11-01T14:39:10.000-03:00
1387,370,-5.0,2020-11-01T12:30:55.000-03:00
1386,370,-5.0,2020-11-01T11:40:10.000-03:00
1384,431,-20.0,2020-11-01T11:34:59.000-03:00
1383,495,-1.0,2020-11-01T06:29:45.000-03:00
1382,495,-2.0,2020-11-01T06:16:20.000-03:00
1381,495,-2.0,2020-10-31T12:45:40.000-03:00
1380,495,-1.0,2020-10-31T12:39:28.000-03:00
1378,431,-20.0,2020-10-31T10:55:09.000-03:00
1377,370,-8.0,2020-10-31T02:18:36.000-03:00
1376,370,-5.0,2020-10-31T01:45:30.000-03:00
1373,74,-10.0,2020-10-29T20:04:34.000-03:00
1372,74,-10.0,2020-10-29T20:04:13.000-03:00
1371,74,-10.0,2020-10-29T20:03:44.000-03:00
1370,370,-5.0,2020-10-29T11:35:47.000-03:00
1366,74,-100.0,2020-10-28T21:53:53.000-03:00
1364,74,-2.0,2020-10-28T19:40:01.000-03:00
1365,74,-2.0,2020-10-28T18:43:51.000-03:00
1363,370,-2.0,2020-10-27T11:29:39.000-03:00
1361,431,-20.0,2020-10-27T11:13:25.000-03:00
1356,74,-100.0,2020-10-26T16:05:38.000-03:00
1355,74,-2.0,2020-10-25T10:11:52.000-03:00
1353,74,-2.0,2020-10-23T19:02:26.000-03:00
1352,74,-2.0,2020-10-23T19:01:30.000-03:00
1351,74,-2.0,2020-10-23T18:59:12.000-03:00
1350,74,-2.0,2020-10-16T18:47:50.000-03:00
1348,74,-100.0,2020-10-16T16:30:00.000-03:00
1347,74,-2.0,2020-10-16T14:27:42.000-03:00
1346,74,-20.0,2020-10-16T12:27:25.000-03:00
1343,74,-100.0,2020-10-13T23:01:21.000-03:00
1340,74,-100.0,2020-10-13T14:32:03.000-03:00
1339,449,-2.0,2020-10-11T20:14:47.000-03:00
1338,449,-2.0,2020-10-11T09:59:20.000-03:00
1337,449,-2.0,2020-10-10T12:52:06.000-03:00
1335,449,-2.0,2020-10-10T12:47:51.000-03:00
1334,449,-2.0,2020-10-09T18:15:02.000-03:00
1333,449,-2.0,2020-10-09T15:40:57.000-03:00
1332,4,-10.0,2020-10-08T22:54:59.000-03:00
1331,4,-3.0,2020-10-08T22:51:12.000-03:00
1330,449,-2.0,2020-10-08T17:14:53.000-03:00
1329,449,-2.0,2020-10-08T13:24:53.000-03:00
1328,449,-2.0,2020-10-07T20:12:12.000-03:00
1327,449,-2.0,2020-10-07T20:10:53.000-03:00
1326,449,-2.0,2020-10-06T19:12:13.000-03:00
1293,449,-2.0,2020-10-06T13:13:57.000-03:00
1292,449,-2.0,2020-10-06T13:02:49.000-03:00
1291,449,-2.0,2020-10-06T13:01:46.000-03:00
3101,533,-2.0,2021-01-28T10:23:11.000-03:00
3100,533,-2.0,2021-01-28T10:20:22.000-03:00
3099,533,-2.0,2021-01-28T10:18:47.000-03:00
3098,533,-2.0,2021-01-28T10:17:28.000-03:00
3097,533,-2.0,2021-01-28T10:16:44.000-03:00
3096,533,-2.0,2021-01-28T10:12:38.000-03:00
3095,533,-1.0,2021-01-28T10:10:15.000-03:00
3094,533,-1.0,2021-01-28T10:09:04.000-03:00
3093,533,-1.0,2021-01-28T10:08:39.000-03:00
3090,533,-2.0,2021-01-28T09:49:26.000-03:00
3089,533,-1.0,2021-01-28T09:48:19.000-03:00
3088,533,-3.0,2021-01-28T09:46:57.000-03:00
3087,533,-2.0,2021-01-28T09:43:51.000-03:00
3086,533,-2.0,2021-01-28T09:42:23.000-03:00
3085,533,-2.0,2021-01-28T09:41:43.000-03:00
3084,533,-2.0,2021-01-28T09:41:00.000-03:00
3083,533,-2.0,2021-01-28T09:40:16.000-03:00
3082,523,-2.0,2021-01-25T17:01:04.000-03:00
3081,533,-2.0,2021-01-24T18:29:30.000-03:00
3080,74,-2.0,2021-01-24T10:19:52.000-03:00
3077,533,-2.0,2021-01-23T09:27:20.000-03:00
3076,533,-1.0,2021-01-23T09:26:21.000-03:00
3075,533,-1.0,2021-01-23T09:25:02.000-03:00
3074,533,-1.0,2021-01-23T09:24:24.000-03:00
3073,533,-1.0,2021-01-23T09:23:52.000-03:00
3072,533,-1.0,2021-01-23T09:23:11.000-03:00
3071,370,-5.0,2021-01-23T03:23:24.000-03:00
3070,370,-5.0,2021-01-23T03:05:37.000-03:00
3068,370,-5.0,2021-01-22T20:22:37.000-03:00
3067,370,-5.0,2021-01-22T13:05:10.000-03:00
3065,74,-2.0,2021-01-21T10:14:02.000-03:00
3064,370,-5.0,2021-01-20T23:38:01.000-03:00
3063,370,-5.0,2021-01-20T23:15:13.000-03:00
3062,370,-5.0,2021-01-20T23:08:51.000-03:00
3059,370,-2.0,2021-01-20T19:03:21.000-03:00
3058,74,-2.0,2021-01-20T18:04:39.000-03:00
3057,74,-2.0,2021-01-20T17:56:50.000-03:00
3056,370,-3.0,2021-01-20T17:51:11.000-03:00
3055,370,-5.0,2021-01-20T17:03:15.000-03:00
3054,74,-2.0,2021-01-20T16:53:49.000-03:00
3053,4,-3.0,2021-01-20T16:51:02.000-03:00
3052,4,-3.0,2021-01-20T16:50:34.000-03:00
3051,370,-5.0,2021-01-20T16:50:33.000-03:00
3050,4,-3.0,2021-01-20T16:49:53.000-03:00
3049,4,-3.0,2021-01-20T16:46:19.000-03:00
3048,4,-3.0,2021-01-20T16:45:19.000-03:00
3047,74,-2.0,2021-01-20T16:37:44.000-03:00
3045,431,-50.0,2021-01-20T16:07:00.000-03:00
3044,74,-2.0,2021-01-20T15:03:43.000-03:00
3043,74,-2.0,2021-01-20T14:40:14.000-03:00
3042,74,-2.0,2021-01-20T14:40:04.000-03:00
3041,74,-2.0,2021-01-20T12:27:23.000-03:00
3040,523,-1.0,2021-01-18T20:06:26.000-03:00
3039,570,-3.0,2021-01-16T19:06:40.000-03:00
3038,570,-2.0,2021-01-16T12:11:10.000-03:00
3037,570,-2.0,2021-01-16T11:57:10.000-03:00
3036,570,-2.0,2021-01-16T11:53:38.000-03:00
3035,570,-2.0,2021-01-16T10:46:42.000-03:00
3034,570,-2.0,2021-01-16T10:34:45.000-03:00
3033,570,-5.0,2021-01-16T10:28:20.000-03:00
3032,570,-2.0,2021-01-16T10:23:30.000-03:00
3031,370,-5.0,2021-01-15T16:52:48.000-03:00
3029,370,-5.0,2021-01-15T08:41:08.000-03:00
3028,370,-5.0,2021-01-15T02:07:15.000-03:00
3027,370,-3.0,2021-01-14T19:39:42.000-03:00
3026,370,-2.0,2021-01-14T18:17:47.000-03:00
3025,570,-2.0,2021-01-14T17:42:01.000-03:00
3024,570,-2.0,2021-01-14T17:07:48.000-03:00
3023,570,-2.0,2021-01-14T17:06:25.000-03:00
3022,570,-2.0,2021-01-14T16:47:22.000-03:00
3021,570,-1.0,2021-01-14T12:36:48.000-03:00
3020,570,-1.0,2021-01-14T12:36:10.000-03:00
3019,570,-5.0,2021-01-14T12:04:37.000-03:00
3018,570,-5.0,2021-01-14T10:38:08.000-03:00
3017,370,-10.0,2021-01-14T08:50:51.000-03:00
3016,370,-20.0,2021-01-14T08:46:03.000-03:00
3015,533,-1.0,2021-01-14T08:10:36.000-03:00
3014,533,-2.0,2021-01-14T08:09:57.000-03:00
3013,533,-2.0,2021-01-14T08:08:12.000-03:00
3012,533,-2.0,2021-01-14T08:07:41.000-03:00
3011,533,-1.0,2021-01-14T08:07:19.000-03:00
3010,533,-2.0,2021-01-14T08:06:35.000-03:00
3006,533,-1.0,2021-01-14T07:50:38.000-03:00
3005,533,-1.0,2021-01-14T07:49:43.000-03:00
3004,533,-1.0,2021-01-14T07:47:43.000-03:00
3003,533,-1.0,2021-01-14T07:47:17.000-03:00
3002,533,-1.0,2021-01-14T07:46:26.000-03:00
3001,533,-1.0,2021-01-14T07:45:57.000-03:00
2999,431,-50.0,2021-01-13T19:12:33.000-03:00
2998,74,-2.0,2021-01-13T12:40:10.000-03:00
2997,74,-5.0,2021-01-13T12:06:09.000-03:00
2996,74,-1.0,2021-01-13T12:03:51.000-03:00
2994,74,-1.0,2021-01-12T10:41:59.000-03:00
2993,533,-1.0,2021-01-09T19:58:38.000-03:00
2992,523,-1.0,2021-01-09T12:47:23.000-03:00
2991,370,-5.0,2021-01-09T08:24:06.000-03:00
2990,370,-5.0,2021-01-09T02:57:02.000-03:00
2989,370,-5.0,2021-01-09T01:35:41.000-03:00
2988,370,-5.0,2021-01-08T23:43:41.000-03:00
2984,74,-5.0,2021-01-08T20:26:32.000-03:00
2983,74,-5.0,2021-01-08T20:22:10.000-03:00
2603,533,-1.0,2020-12-18T17:49:43.000-03:00
2602,533,-1.0,2020-12-18T17:48:58.000-03:00
2600,523,-1.0,2020-12-18T17:48:50.000-03:00
2599,533,-1.0,2020-12-18T17:46:51.000-03:00
2597,523,-50.0,2020-12-18T17:45:25.000-03:00
2595,523,-38.0,2020-12-18T17:43:55.000-03:00
2594,74,-1.0,2020-12-18T17:37:01.000-03:00
2592,73,-10.0,2020-12-18T14:51:44.000-03:00
2591,74,-4.0,2020-12-18T14:43:47.000-03:00
2590,74,-2.0,2020-12-18T14:43:05.000-03:00
2589,523,-2.0,2020-12-18T10:27:32.000-03:00
2588,523,-2.0,2020-12-18T10:27:02.000-03:00
2587,523,-2.0,2020-12-18T10:26:38.000-03:00
2586,523,-2.0,2020-12-18T10:26:21.000-03:00
2585,523,-2.0,2020-12-18T10:25:58.000-03:00
2583,530,-5.0,2020-12-18T00:05:13.000-03:00
2581,73,-2.0,2020-12-17T22:47:44.000-03:00
2578,73,-102.0,2020-12-17T22:46:55.000-03:00
2577,73,-1.0,2020-12-17T22:44:12.000-03:00
2576,73,-102.0,2020-12-17T22:43:12.000-03:00
2575,73,-1.0,2020-12-17T22:42:48.000-03:00
2574,73,-1.0,2020-12-17T22:42:21.000-03:00
2573,73,-2.0,2020-12-17T22:41:56.000-03:00
2572,73,-1.0,2020-12-17T22:41:26.000-03:00
2571,73,-2.0,2020-12-17T22:13:06.000-03:00
2570,73,-2.0,2020-12-17T22:12:45.000-03:00
2569,73,-2.0,2020-12-17T22:12:22.000-03:00
2568,73,-1.0,2020-12-17T22:11:51.000-03:00
2567,73,-1.0,2020-12-17T22:11:00.000-03:00
2566,73,-1.0,2020-12-17T22:10:43.000-03:00
2565,523,-1.0,2020-12-17T22:10:08.000-03:00
2564,529,-1.0,2020-12-17T22:09:59.000-03:00
2563,523,-1.0,2020-12-17T22:09:11.000-03:00
2562,523,-1.0,2020-12-17T22:08:11.000-03:00
2560,73,-1.0,2020-12-17T21:52:40.000-03:00
2559,74,-1.0,2020-12-17T21:50:39.000-03:00
2558,74,-1.0,2020-12-17T21:49:32.000-03:00
2557,73,-1.0,2020-12-17T21:41:52.000-03:00
2556,523,-1.0,2020-12-17T21:41:48.000-03:00
2555,73,-1.0,2020-12-17T21:40:40.000-03:00
2554,523,-1.0,2020-12-17T21:40:05.000-03:00
2553,73,-2.0,2020-12-17T21:39:45.000-03:00
2552,523,-1.0,2020-12-17T21:39:36.000-03:00
2551,73,-1.0,2020-12-17T21:39:28.000-03:00
2550,523,-1.0,2020-12-17T21:39:20.000-03:00
2549,73,-3.0,2020-12-17T21:38:51.000-03:00
2547,73,-2.0,2020-12-17T21:22:18.000-03:00
2546,73,-2.0,2020-12-17T21:16:26.000-03:00
2545,73,-2.0,2020-12-17T21:15:54.000-03:00
2544,523,-1.0,2020-12-17T20:45:43.000-03:00
2543,523,-1.0,2020-12-17T20:45:16.000-03:00
2542,523,-1.0,2020-12-17T20:44:44.000-03:00
2541,74,-2.0,2020-12-17T20:43:01.000-03:00
2540,74,-1.0,2020-12-17T20:42:04.000-03:00
2538,73,-3.0,2020-12-17T19:59:08.000-03:00
2537,523,-1.0,2020-12-17T19:57:38.000-03:00
2536,523,-1.0,2020-12-17T19:57:06.000-03:00
2535,523,-1.0,2020-12-17T19:56:41.000-03:00
2534,523,-1.0,2020-12-17T19:14:30.000-03:00
2533,523,-1.0,2020-12-17T19:14:08.000-03:00
2532,523,-1.0,2020-12-17T19:13:18.000-03:00
2531,73,-3.0,2020-12-17T19:10:13.000-03:00
2530,74,-2.0,2020-12-17T18:57:45.000-03:00
2529,74,-5.0,2020-12-17T18:57:23.000-03:00
2528,370,-5.0,2020-12-17T13:55:21.000-03:00
2527,370,-5.0,2020-12-17T13:52:12.000-03:00
2525,74,-1.0,2020-12-16T22:43:58.000-03:00
2524,74,-2.0,2020-12-16T22:43:18.000-03:00
2523,523,-1.0,2020-12-16T22:36:10.000-03:00
2522,523,-1.0,2020-12-16T22:34:31.000-03:00
2521,523,-1.0,2020-12-16T22:34:14.000-03:00
2520,74,-1.0,2020-12-16T22:02:02.000-03:00
2519,523,-1.0,2020-12-16T21:58:33.000-03:00
2518,523,-1.0,2020-12-16T21:58:12.000-03:00
2517,74,-1.0,2020-12-16T21:39:13.000-03:00
2516,523,-1.0,2020-12-16T21:38:23.000-03:00
2515,523,-1.0,2020-12-16T21:37:43.000-03:00
2513,523,-1.0,2020-12-16T19:13:37.000-03:00
2512,523,-1.0,2020-12-16T19:13:13.000-03:00
2511,74,-2.0,2020-12-16T19:13:03.000-03:00
2510,74,-5.0,2020-12-16T19:12:25.000-03:00
2509,370,-5.0,2020-12-16T14:51:01.000-03:00
2508,370,-5.0,2020-12-16T13:38:39.000-03:00
2507,73,-50.0,2020-12-16T11:19:14.000-03:00
2506,73,-10.0,2020-12-16T11:14:32.000-03:00
2505,530,-5.0,2020-12-16T08:59:53.000-03:00
2504,530,-5.0,2020-12-16T08:58:04.000-03:00
2503,530,-5.0,2020-12-16T08:54:11.000-03:00
2502,529,-1.0,2020-12-15T21:51:24.000-03:00
2501,529,-1.0,2020-12-15T21:50:55.000-03:00
2500,529,-1.0,2020-12-15T21:39:27.000-03:00
2499,529,-1.0,2020-12-15T21:39:02.000-03:00
2498,529,-1.0,2020-12-15T21:38:24.000-03:00
2497,523,-1.0,2020-12-15T21:30:57.000-03:00
2495,523,-1.0,2020-12-15T20:52:41.000-03:00
2494,529,-2.0,2020-12-15T20:27:36.000-03:00
2493,529,-2.0,2020-12-15T20:19:26.000-03:00
2491,73,-2.0,2020-12-15T19:40:43.000-03:00
2490,73,-1.0,2020-12-15T19:40:12.000-03:00
2489,529,-1.0,2020-12-15T19:07:10.000-03:00
2488,370,-5.0,2020-12-15T14:09:46.000-03:00
1870,74,-10.0,2020-12-02T19:47:37.000-03:00
1867,74,-5.0,2020-12-02T19:07:36.000-03:00
1864,74,-11.0,2020-12-02T18:26:22.000-03:00
1861,74,-11.0,2020-12-02T18:14:04.000-03:00
1860,74,-12.0,2020-12-02T17:55:06.000-03:00
1859,74,-10.0,2020-12-02T17:34:06.000-03:00
1858,74,-10.0,2020-12-02T17:30:02.000-03:00
1857,74,-10.0,2020-12-02T17:20:48.000-03:00
1856,74,-4.0,2020-12-02T17:14:16.000-03:00
1855,74,-10.0,2020-12-02T16:57:35.000-03:00
1854,74,-10.0,2020-12-02T16:45:08.000-03:00
1853,74,-10.0,2020-12-02T12:28:48.000-03:00
1852,74,-5.0,2020-12-02T12:14:36.000-03:00
1851,73,-10.0,2020-12-02T11:18:04.000-03:00
1850,74,-1.0,2020-12-02T10:05:58.000-03:00
1849,74,-1.0,2020-12-02T10:04:20.000-03:00
1848,73,-10.0,2020-12-02T01:02:53.000-03:00
1845,74,-15.0,2020-12-01T21:49:58.000-03:00
1842,74,-7.0,2020-12-01T21:35:20.000-03:00
1839,74,-10.0,2020-12-01T21:21:32.000-03:00
1836,74,-10.0,2020-12-01T21:10:51.000-03:00
1833,74,-10.0,2020-12-01T20:57:20.000-03:00
1832,74,-10.0,2020-12-01T20:49:53.000-03:00
1829,74,-6.0,2020-12-01T20:18:05.000-03:00
1826,74,-15.0,2020-12-01T20:05:45.000-03:00
1823,74,-6.0,2020-12-01T19:45:33.000-03:00
1820,74,-8.0,2020-12-01T19:15:33.000-03:00
1817,74,-10.0,2020-12-01T18:52:10.000-03:00
1813,74,-100.0,2020-12-01T18:42:41.000-03:00
1812,515,-31.0,2020-12-01T18:26:39.000-03:00
1809,431,-50.0,2020-12-01T18:23:19.000-03:00
1807,431,-22.0,2020-12-01T18:22:55.000-03:00
1806,73,-15.0,2020-12-01T18:06:57.000-03:00
1805,515,-50.0,2020-12-01T18:05:52.000-03:00
1803,73,-100.0,2020-12-01T17:56:59.000-03:00
1801,73,-200.0,2020-12-01T17:56:20.000-03:00
1800,515,-100.0,2020-12-01T16:58:14.000-03:00
1798,431,-100.0,2020-12-01T16:56:42.000-03:00
1793,74,-100.0,2020-12-01T10:08:44.000-03:00
1792,74,-1.0,2020-12-01T10:04:57.000-03:00
1791,74,-1.0,2020-12-01T10:04:38.000-03:00
1790,74,-1.0,2020-12-01T10:04:16.000-03:00
1787,74,-50.0,2020-12-01T09:49:24.000-03:00
1786,74,-10.0,2020-12-01T09:48:59.000-03:00
1785,74,-10.0,2020-12-01T09:47:36.000-03:00
1784,74,-10.0,2020-12-01T09:47:16.000-03:00
1780,74,-56.0,2020-11-30T20:57:34.000-03:00
1779,74,-100.0,2020-11-30T20:49:21.000-03:00
1776,74,-100.0,2020-11-30T20:32:33.000-03:00
1775,74,-1.0,2020-11-30T20:31:30.000-03:00
1774,74,-1.0,2020-11-30T20:31:05.000-03:00
1771,74,-10.0,2020-11-30T19:45:48.000-03:00
1770,74,-1.0,2020-11-30T19:45:31.000-03:00
1769,74,-1.0,2020-11-30T19:44:58.000-03:00
1766,74,-7.0,2020-11-30T19:04:27.000-03:00
1765,74,-1.0,2020-11-30T19:03:18.000-03:00
1764,74,-1.0,2020-11-30T19:01:32.000-03:00
1763,74,-1.0,2020-11-30T19:01:13.000-03:00
1760,74,-10.0,2020-11-30T17:36:52.000-03:00
1759,370,-5.0,2020-11-30T04:29:14.000-03:00
1755,74,-1.0,2020-11-29T22:32:20.000-03:00
1754,74,-1.0,2020-11-29T22:28:30.000-03:00
1753,74,-1.0,2020-11-29T22:27:54.000-03:00
1752,74,-1.0,2020-11-29T22:27:30.000-03:00
1748,74,-1.0,2020-11-29T22:16:38.000-03:00
1747,74,-1.0,2020-11-29T22:16:12.000-03:00
1746,74,-1.0,2020-11-29T22:15:54.000-03:00
1745,74,-1.0,2020-11-29T22:15:35.000-03:00
1742,74,-1.0,2020-11-29T22:04:10.000-03:00
1741,74,-1.0,2020-11-29T22:03:43.000-03:00
1740,74,-1.0,2020-11-29T22:03:16.000-03:00
1739,74,-1.0,2020-11-29T22:02:36.000-03:00
1736,74,-1.0,2020-11-29T21:48:07.000-03:00
1735,74,-1.0,2020-11-29T21:47:44.000-03:00
1734,74,-1.0,2020-11-29T21:47:24.000-03:00
1733,74,-1.0,2020-11-29T21:46:47.000-03:00
1730,74,-1.0,2020-11-29T21:35:50.000-03:00
1729,74,-1.0,2020-11-29T21:33:11.000-03:00
1728,74,-1.0,2020-11-29T21:32:01.000-03:00
1727,74,-1.0,2020-11-29T21:31:17.000-03:00
1726,74,-1.0,2020-11-29T21:30:57.000-03:00
